global_rate,per_gpu_rate,policy,label,n,slo_attainment_completed_mean,slo_attainment_completed_std,slo_attainment_submitted_mean,slo_attainment_submitted_std,goodput_req_s_mean,goodput_req_s_std,throughput_req_s_mean,throughput_req_s_std,throughput_completed_req_s_mean,throughput_completed_req_s_std,ttft_p50_mean,ttft_p50_std,ttft_p90_mean,ttft_p90_std,ttft_p95_mean,ttft_p95_std,ttft_p99_mean,ttft_p99_std,tpot_p50_mean,tpot_p50_std,tpot_p90_mean,tpot_p90_std,tpot_p95_mean,tpot_p95_std,tpot_p99_mean,tpot_p99_std
3.0,1.5,fcfs,DistServe,2,0.25390625,0.060766989008218926,0.25390625,0.060766989008218926,0.36853342121598026,0.09952918512313033,1.4459581754415167,0.04593294009001906,1.4459581754415167,0.04593294009001906,5.656254334375262,0.17998492921035433,20.314524863753466,0.9890605111272426,21.37521683415398,1.0234826538963424,24.315400702916087,0.8530902670646376,0.1075191974020751,0.015632920998745328,1.7944433779693993,0.00026985555008135243,2.787445762377856,0.35935171527146037,7.2193544292263745,1.5938239372690859
3.0,1.5,phase,PhaseServe,2,0.40234375,0.10496116283237815,0.40234375,0.10496116283237815,0.4892671387851094,0.19713753984497728,1.1927173585911195,0.17882355313557324,1.1927173585911195,0.17882355313557324,0.1942338184453547,0.10240675232106569,7.869197807926684,2.8290025605421385,9.739958202559503,3.4790165046345325,11.442982258470735,5.104850994710831,0.07662592990978431,0.016421790636317837,1.0394066957725832,0.12638592372628663,1.7587107097898214,0.1583058470935436,4.195230672783222,0.5900845487493764
3.0,1.5,bps_kas,w/o PBC,2,0.25,0.04419417382415922,0.25,0.04419417382415922,0.32773822568019073,0.09541517283360071,1.2974918550871366,0.15229436901779586,1.2974918550871366,0.15229436901779586,5.0325524979270995,0.12511203142804767,22.72963381698355,1.7269712487835815,27.921906154975296,2.349832576601907,28.824219034230335,1.9697353293972697,0.10162139196464082,0.0017462842946984751,1.7173852638102,0.14670526153046626,2.604214275465348,0.0363333076503828,5.129003323566172,1.0445274320610178
3.0,1.5,kas_pbc,w/o BPS,2,0.2421875,0.06629126073623882,0.2421875,0.06629126073623882,0.32726076738793497,0.13171227751907524,1.3265333166952349,0.18074719606389153,1.3265333166952349,0.18074719606389153,7.539964470546693,0.31837465618053906,20.683374704979357,0.2799870495927492,22.07225512033328,0.07919335265236051,25.691074847597633,4.237691939037051,0.10436423501105871,0.00774203849984316,1.7624740000756545,0.20978416661009047,2.553159602902211,0.20224137801475872,5.5866662871185735,0.6567526512477466
3.0,1.5,bps_pbc,w/o KAS,2,0.25390625,0.04971844555217912,0.25390625,0.04971844555217912,0.3594020135600078,0.0812669939967407,1.411209321916592,0.04373212617768567,1.411209321916592,0.04373212617768567,4.312713043298572,0.49161136259667204,21.42480374313891,1.4289615591549039,23.48532561380416,1.2223686314273834,25.85283989967779,1.2460640341514186,0.11093296240704696,0.017876675931917812,1.8469215589208585,0.037144762546180564,2.8605836471705723,0.1251648504084898,6.073751368075613,0.3943852581813632
3.5,1.75,fcfs,DistServe,2,0.21875,0.08838834764831845,0.21875,0.08838834764831845,0.31979434302963944,0.13949256288181547,1.451582668038991,0.051152317160738446,1.451582668038991,0.051152317160738446,8.368693170137703,0.09324147822900693,24.972482741996643,0.29325378432010046,26.230527770286425,0.13762895389819638,29.087750017587098,2.392482879834,0.11147394770105412,0.016561944782271652,1.8590007479459818,0.05525341181380123,2.954419835784166,0.1770872766306457,7.241644356632611,1.37893727176964
3.5,1.75,phase,PhaseServe,2,0.359375,0.11048543456039805,0.359375,0.11048543456039805,0.43491566190660313,0.2030118377680734,1.1790863476974138,0.20240687376276054,1.1790863476974138,0.20240687376276054,2.295391066465527,3.060687387464475,14.865443497989325,7.1557450485014344,17.70773169719614,10.466097218900908,19.09450495325029,11.985430401834657,0.08020824023213788,0.010755544723381381,1.201800355892205,0.15529165601451192,1.845463400007696,0.02935662842056655,6.1223241893574665,0.21415188627236573
3.5,1.75,bps_kas,w/o PBC,2,0.234375,0.06629126073623882,0.234375,0.06629126073623882,0.31561759908031617,0.12489547911112338,1.3242431601622782,0.15833485014453294,1.3242431601622782,0.15833485014453294,7.352577110752463,0.4453491384050369,26.866391496546562,1.6378152095922442,32.520222502388066,3.7342046946944656,33.93843525505625,3.588731709239412,0.10381443125344378,0.003371850687908697,1.8279991088062517,0.15323380768744277,2.5835540281313794,0.17731979789408875,4.8414337393324836,0.9524998107437966
3.5,1.75,kas_pbc,w/o BPS,2,0.2265625,0.07733980419227864,0.2265625,0.07733980419227864,0.3031892220577497,0.1384712655244563,1.3102367100948618,0.16391863137184798,1.3102367100948618,0.16391863137184798,10.60470602940768,0.23369628553093655,26.126387024950233,0.3955142444031422,27.443493051873524,0.9899247412780162,31.05057555710897,5.07796560253501,0.10497335885904706,0.006096232017550649,1.964940856365664,0.26567515716613305,2.75008707639451,0.22541403481233266,5.477797938180162,0.6144931824129513
3.5,1.75,bps_pbc,w/o KAS,2,0.2265625,0.07733980419227864,0.2265625,0.07733980419227864,0.32255467708614977,0.12321331192930295,1.4132057950245978,0.06142345912808654,1.4132057950245978,0.06142345912808654,6.62433939659968,1.0740218521616058,25.510049429629,3.389130477022043,33.16104525630362,4.9587625857548465,34.94832059059292,5.006489945760595,0.11874949471202279,0.021573182070996576,1.9996983196741587,0.04857810472355718,2.993863815965339,0.10694460163364104,6.011266970019794,0.2431738669275211
