seed,global_rate,per_gpu_rate,policy,label,path,exists,submitted,completed,failed,slo_attainment_completed,slo_attainment_submitted,goodput_req_s,throughput_req_s,throughput_completed_req_s,ttft_p50,ttft_p90,ttft_p95,ttft_p99,tpot_p50,tpot_p90,tpot_p95,tpot_p99,complete
0,5.0,2.5,bps_pbc,w/o KAS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_0/rate_5/bps_pbc/bps_pbc_hetero.summary.json,True,128,128,0,0.2734375,0.2734375,0.39733142121397774,1.4530977690111186,1.4530977690111186,7.567212608642876,37.72783534489572,38.01934434277937,38.77985724547878,0.11338812492174553,2.2684919632239526,3.272267530858518,8.176460142135634,True
1,1.5,0.75,fcfs,DistServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_1p5/fcfs/fcfs_hetero.summary.json,True,128,128,0,0.7578125,0.7578125,1.0040992800562476,1.3249969881154608,1.3249969881154608,0.07554276008158922,0.20942407734692098,0.22716368911787868,0.2632163675501944,0.03267057476596781,0.27691155186233407,0.5372319326549775,1.0396326265912503,True
1,1.5,0.75,phase,PhaseServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_1p5/phase/phase_hetero.summary.json,True,128,128,0,0.953125,0.953125,1.0632066781630918,1.115495531187506,1.115495531187506,0.07681526150554419,0.21158665101975205,0.2271517476066947,0.28239455621689574,0.030542979928261653,0.04067663761443387,0.0548186026552382,0.12657781276153404,True
1,1.5,0.75,bps_kas,w/o PBC,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_1p5/bps_kas/bps_kas_hetero.summary.json,True,128,128,0,0.8125,0.8125,1.0147702889808279,1.2489480479764035,1.2489480479764035,0.07840501051396132,0.2147796306759119,0.234406337980181,0.2809235447645188,0.03521674989771388,0.24439445375464852,0.43043691795601563,0.9023501481115821,True
1,1.5,0.75,kas_pbc,w/o BPS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_1p5/kas_pbc/kas_pbc_hetero.summary.json,True,128,128,0,0.8125,0.8125,0.9995214319030594,1.2301802238806885,1.2301802238806885,0.07625270448625088,0.2135822160169482,0.23205832447856667,0.2814850280992688,0.03535367926745797,0.23540100879035886,0.41479285014115963,0.890801893692464,True
1,1.5,0.75,bps_pbc,w/o KAS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_1p5/bps_pbc/bps_pbc_hetero.summary.json,True,128,128,0,0.765625,0.765625,1.0147309887642881,1.3253629241002947,1.3253629241002947,0.07616861537098885,0.21385445091873406,0.2267784744501114,0.2794413329660894,0.033071785182812286,0.2771612430922686,0.535498212210369,1.061625684650615,True
1,2.0,1.0,fcfs,DistServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_2/fcfs/fcfs_hetero.summary.json,True,128,128,0,0.453125,0.453125,0.6384505059136755,1.4089942199474217,1.4089942199474217,0.09872693940997124,0.33176920171827073,1.5132946047000642,4.0356767039001005,0.10603094972350717,1.2073117952624504,2.2866459085629325,3.7317132126167443,True
1,2.0,1.0,phase,PhaseServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_2/phase/phase_hetero.summary.json,True,128,128,0,0.6796875,0.6796875,0.7230102312447815,1.0637391907969198,1.0637391907969198,0.0762884421274066,0.20450524538755416,0.23115383181720975,0.3141252540238203,0.04574348315662202,0.30889847123064096,0.4802570505067709,0.9391297148090483,True
1,2.0,1.0,bps_kas,w/o PBC,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_2/bps_kas/bps_kas_hetero.summary.json,True,128,128,0,0.4609375,0.4609375,0.5473004280639138,1.18736364054544,1.18736364054544,0.10399504099041224,1.8293118666857477,2.6672175744548463,7.394963584132494,0.08949546906600905,1.2767106649381192,2.305620783571311,2.7159703682502734,True
1,2.0,1.0,kas_pbc,w/o BPS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_2/kas_pbc/kas_pbc_hetero.summary.json,True,128,128,0,0.453125,0.453125,0.5347855640082594,1.1802164171216758,1.1802164171216758,0.10513748228549957,1.7744917115196575,2.913407639414072,6.484568644277752,0.08890746773382877,1.2703814212232825,2.2317362782824803,3.4286754880752452,True
1,2.0,1.0,bps_pbc,w/o KAS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_2/bps_pbc/bps_pbc_hetero.summary.json,True,128,128,0,0.453125,0.453125,0.6309871408662079,1.392523345359907,1.392523345359907,0.1015529278665781,0.7190042376518242,2.0464430510066487,4.901198989618571,0.1046618307094456,1.2496249623314448,2.39797585981898,3.745225559677931,True
1,2.5,1.25,fcfs,DistServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_2p5/fcfs/fcfs_hetero.summary.json,True,128,128,0,0.2265625,0.2265625,0.3199441571067045,1.412167314126144,1.412167314126144,1.859025458805263,12.279969735071063,12.598195089306683,16.4992967902869,0.1175972802467089,1.523230395559221,2.948121137509592,5.285206797067079,True
1,2.5,1.25,phase,PhaseServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_2p5/phase/phase_hetero.summary.json,True,128,128,0,0.515625,0.515625,0.5496108690269367,1.0659119884158772,1.0659119884158772,0.1067974790930748,2.7298685213550913,3.632051069661975,7.004299476221217,0.07544801522914611,0.9732296904549,1.430247424851465,2.40970222403761,True
1,2.5,1.25,bps_kas,w/o PBC,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_2p5/bps_kas/bps_kas_hetero.summary.json,True,128,128,0,0.25,0.25,0.29300855135329434,1.1720342054131774,1.1720342054131774,1.6618718402460217,14.909546662308276,16.809085951931777,17.634839457143098,0.10059989058590943,1.5143331352248788,2.3937733325434682,4.902692918237301,True
1,2.5,1.25,kas_pbc,w/o BPS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_2p5/kas_pbc/kas_pbc_hetero.summary.json,True,128,128,0,0.234375,0.234375,0.2785065936858455,1.188294799726274,1.188294799726274,2.6002181293442845,13.419811719469726,14.455266230273992,20.592931159324944,0.10749863681229338,1.5154282533998291,2.4136409170382356,4.910110268779102,True
1,2.5,1.25,bps_pbc,w/o KAS,/root/data/phase_scheduler_results/stage4p_targeted_ablation_20260601_101528/opt13b_sharegpt_ablation/seed_1/rate_2p5/bps_pbc/bps_pbc_hetero.summary.json,True,128,128,0,0.234375,0.234375,0.325808065517278,1.3901144128737193,1.3901144128737193,1.3903506323695183,11.162779388576745,13.533356887474657,16.778833879567696,0.12224454187597172,1.6186188633802034,2.973294464133994,5.300985064692798,True
1,3.0,1.5,fcfs,DistServe,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/opt13b_sharegpt/seed_1/rate_3/fcfs/fcfs_hetero.summary.json,True,128,128,0,0.2109375,0.2109375,0.29815565948944356,1.4134786820240288,1.4134786820240288,5.7835228983312845,19.61515346933156,20.651505309157073,24.918626615721735,0.11857334185004151,1.794252561279996,3.041545797077323,6.092350715165961,True
