global_rate,per_gpu_rate,policy,label,slo_attainment_completed_mean,slo_attainment_completed_vs_fcfs_pp,slo_attainment_completed_full_vs_ablation_pp,slo_attainment_submitted_mean,slo_attainment_submitted_vs_fcfs_pp,slo_attainment_submitted_full_vs_ablation_pp,goodput_req_s_mean,goodput_req_s_vs_fcfs_pct,goodput_req_s_full_vs_ablation_pct,throughput_req_s_mean,throughput_req_s_vs_fcfs_pct,throughput_req_s_full_vs_ablation_pct,throughput_completed_req_s_mean,throughput_completed_req_s_vs_fcfs_pct,throughput_completed_req_s_full_vs_ablation_pct,ttft_p50_mean,ttft_p50_vs_fcfs_pct,ttft_p50_full_vs_ablation_pct,ttft_p90_mean,ttft_p90_vs_fcfs_pct,ttft_p90_full_vs_ablation_pct,ttft_p95_mean,ttft_p95_vs_fcfs_pct,ttft_p95_full_vs_ablation_pct,ttft_p99_mean,ttft_p99_vs_fcfs_pct,ttft_p99_full_vs_ablation_pct,tpot_p50_mean,tpot_p50_vs_fcfs_pct,tpot_p50_full_vs_ablation_pct,tpot_p90_mean,tpot_p90_vs_fcfs_pct,tpot_p90_full_vs_ablation_pct,tpot_p95_mean,tpot_p95_vs_fcfs_pct,tpot_p95_full_vs_ablation_pct,tpot_p99_mean,tpot_p99_vs_fcfs_pct,tpot_p99_full_vs_ablation_pct
3.5,1.75,fcfs,DistServe,0.21875,0.0,14.0625,0.21875,0.0,14.0625,0.31979434302963944,0.0,35.99854762480709,1.451582668038991,0.0,-18.772359738195608,1.451582668038991,0.0,-18.772359738195608,8.368693170137703,0.0,72.57169046827705,24.972482741996643,0.0,40.47270489053193,26.230527770286425,0.0,32.49189702825876,29.087750017587098,0.0,34.355510681626015,0.11147394770105412,0.0,28.04754663642417,1.8590007479459818,0.0,35.35234683363739,2.954419835784166,0.0,37.53550603555738,7.241644356632611,0.0,15.456712759581478
3.5,1.75,phase,PhaseServe,0.359375,14.0625,0.0,0.359375,14.0625,0.0,0.43491566190660313,35.99854762480709,0.0,1.1790863476974138,-18.772359738195608,0.0,1.1790863476974138,-18.772359738195608,0.0,2.295391066465527,72.57169046827705,0.0,14.865443497989325,40.47270489053193,0.0,17.70773169719614,32.49189702825876,0.0,19.09450495325029,34.355510681626015,0.0,0.08020824023213788,28.04754663642417,0.0,1.201800355892205,35.35234683363739,0.0,1.845463400007696,37.53550603555738,0.0,6.1223241893574665,15.456712759581478,0.0
3.5,1.75,bps_kas,w/o PBC,0.234375,1.5625,12.5,0.234375,1.5625,12.5,0.31561759908031617,-1.3060718678617018,37.798292355658155,1.3242431601622782,-8.772459928082602,-10.96149233250155,1.3242431601622782,-8.772459928082602,-10.96149233250155,7.352577110752463,12.141872556770059,68.78113575838967,26.866391496546562,-7.583982634473509,44.66899844029986,32.520222502388066,-23.978529090926333,45.548553070644566,33.93843525505625,-16.6760414075902,43.73781581339837,0.10381443125344378,6.871126936449127,22.73883383676759,1.8279991088062517,1.6676507082627017,34.255965984741465,2.5835540281313794,12.552914895873322,28.568809480540498,4.8414337393324836,33.144552522822785,-26.456841485175147
3.5,1.75,kas_pbc,w/o BPS,0.2265625,0.78125,13.28125,0.2265625,0.78125,13.28125,0.3031892220577497,-5.192437369147195,43.446940150056854,1.3102367100948618,-9.737368808287016,-10.009669351116912,1.3102367100948618,-9.737368808287016,-10.009669351116912,10.60470602940768,-26.718781699976983,78.35497693099434,26.126387024950233,-4.620703094983223,43.10180170035339,27.443493051873524,-4.624250385694218,35.47566388970568,31.05057555710897,-6.747945572741464,38.50514970928248,0.10497335885904706,5.831487065874848,23.591813100086217,1.964940856365664,-5.698766315007456,38.837835652975144,2.75008707639451,6.916172065823602,32.89436484217864,5.477797938180162,24.356987606508806,-11.766156007416178
3.5,1.75,bps_pbc,w/o KAS,0.2265625,0.78125,13.28125,0.2265625,0.78125,13.28125,0.32255467708614977,0.863159126068247,34.834709524439276,1.4132057950245978,-2.6437952077671367,-16.566550190456084,1.4132057950245978,-2.6437952077671367,-16.566550190456084,6.62433939659968,20.843801273088385,65.34913250906548,25.510049429629,-2.1526361362874082,41.727108216718506,33.16104525630362,-26.421570876160526,46.60080356233627,34.94832059059292,-20.14789926846316,45.36359793383039,0.11874949471202279,-6.52667924749548,32.45593134804539,1.9996983196741587,-7.568451593343049,39.90091684989601,2.993863815965339,-1.3350837854330795,38.358472079911685,6.011266970019794,16.990303942307197,-1.8474843970755555
4.0,2.0,fcfs,DistServe,0.20703125,0.0,11.71875,0.20703125,0.0,11.71875,0.3031405392706251,0.0,30.65430776078375,1.4537728449438818,0.0,-17.36391502588701,1.4537728449438818,0.0,-17.36391502588701,10.37984253372997,0.0,73.19108269098979,28.5464476452209,0.0,28.587790119239777,29.84772292422131,0.0,29.027230796520126,32.63955166119151,0.0,30.49694354540299,0.11225367858958993,0.0,28.747047569272166,1.892494226364394,0.0,34.195053212177925,3.0463012377483185,0.0,33.18714204207837,7.197151070754051,0.0,13.319387849169603
4.0,2.0,phase,PhaseServe,0.32421875,11.71875,0.0,0.32421875,11.71875,0.0,0.39606617312634207,30.65430776078375,0.0,1.201340963478406,-17.36391502588701,0.0,1.201340963478406,-17.36391502588701,0.0,2.782723401673138,73.19108269098979,0.0,20.385649105906484,28.587790119239777,0.0,21.183755503501743,29.027230796520126,0.0,22.685486017605292,30.49694354540299,0.0,0.07998406020718263,28.747047569272166,0.0,1.2453548186216945,34.195053212177925,0.0,2.0353209189471926,33.18714204207837,0.0,6.238534605549656,13.319387849169603,0.0
4.0,2.0,bps_kas,w/o PBC,0.22265625,1.5625,10.15625,0.22265625,1.5625,10.15625,0.3019654121195841,-0.3876509403422055,31.162761438880377,1.3324610519804425,-8.344618169568447,-9.840444364745382,1.3324610519804425,-8.344618169568447,-9.840444364745382,9.801880266983062,5.568121721199359,71.61031020704726,30.79354352075606,-7.871718062654833,33.79895012028818,36.41594863296486,-22.005784915047794,41.82835735789252,38.030781610039995,-16.517475499697706,40.34967187838075,0.11430834624649748,-1.8303789084895932,30.027803888700365,1.8442048960272217,2.551623654352663,32.471992602100094,2.8359842650483684,6.904011005011652,28.232291552841897,4.894131561015734,31.999043609029425,-27.469695650251442
4.0,2.0,kas_pbc,w/o BPS,0.2265625,1.953125,9.765625,0.2265625,1.953125,9.765625,0.30924740693896213,2.014533484380055,28.074209917147613,1.3319024345275041,-8.383043529822027,-9.802630257629579,1.3319024345275041,-8.383043529822027,-9.802630257629579,12.102586925495416,-16.597018559455755,77.00720169329229,28.997360387910156,-1.5795756736293747,29.69825931326544,30.498849937738854,-2.181496441690559,30.542444889735798,33.40827852775343,-2.355200446812318,32.096213820895734,0.10100681398740975,10.019150145893907,20.81320353580062,1.8594369694435344,1.746756024950457,33.02516626877724,2.8076940831914565,7.832684161374306,27.509163796303653,5.6085292252572305,22.072926215933656,-11.232987383845378
4.0,2.0,bps_pbc,w/o KAS,0.2109375,0.390625,11.328125,0.2109375,0.390625,11.328125,0.3006398411786674,-0.8249302775453844,31.741079816152425,1.4129233888948458,-2.8098926315144417,-14.974798144005133,1.4129233888948458,-2.8098926315144417,-14.974798144005133,7.551304045598954,27.250302487147543,63.14910133574925,29.459203918650744,-3.197442584708613,30.800407362670633,35.68836432164535,-19.568130581527164,40.64240290594214,36.87146028521471,-12.965584417187156,38.47413191090218,0.11442569016388134,-1.9349134937773287,30.099560603367255,1.9432244163675862,-2.6805994595105456,35.91296979740505,2.924866493942683,3.986301233143784,30.413202682505837,6.26748184482847,12.917183713196378,0.4618639510332141
4.5,2.25,fcfs,DistServe,0.1953125,0.0,11.71875,0.1953125,0.0,11.71875,0.28750851672251815,0.0,32.99006778298042,1.457705964166243,0.0,-17.994371451594215,1.457705964166243,0.0,-17.994371451594215,11.89466355741024,0.0,57.26237877463839,31.452537847496565,0.0,30.732202424589843,32.66883319215849,0.0,20.416340843295274,35.37690560061485,0.0,23.326625474961958,0.11284209329462541,0.0,27.69145208102244,1.8987593606127686,0.0,29.42380836117251,3.031096882230295,0.0,27.8545574229551,7.1999233298422824,0.0,8.433135708856607
4.5,2.25,phase,PhaseServe,0.3125,11.71875,0.0,0.3125,11.71875,0.0,0.3823577712711185,32.99006778298042,0.0,1.1954009383021265,-17.994371451594215,0.0,1.1954009383021265,-17.994371451594215,0.0,5.083496257197112,57.26237877463839,0.0,21.786480248533188,30.732202424589843,0.0,25.999052858119832,20.416340843295274,0.0,27.12466732652858,23.326625474961958,0.0,0.08159447910272158,27.69145208102244,0.0,1.3400720451062431,29.42380836117251,0.0,2.1867982606240557,27.8545574229551,0.0,6.592744024503055,8.433135708856607,0.0
4.5,2.25,bps_kas,w/o PBC,0.21875,2.34375,9.375,0.21875,2.34375,9.375,0.295073726383308,2.631299325331363,29.58041908971129,1.32994085763178,-8.764806461331887,-10.116233256359095,1.32994085763178,-8.764806461331887,-10.116233256359095,11.299681573640555,5.0020917438981956,55.01203972813102,32.45119506502524,-3.1751244442367343,32.863858465373156,38.68357044882141,-18.411239915684057,32.79045197620336,40.239204803928736,-13.744275031305683,32.59144295048227,0.10642790946197084,5.6842120217563155,23.33356962923604,1.8192535911319827,4.187248322774708,26.339458575842716,2.697384381243805,11.009628327714246,18.928934421437933,4.961114534089344,31.09489772583427,-32.88836569287574
4.5,2.25,kas_pbc,w/o BPS,0.20703125,1.171875,10.546875,0.20703125,1.171875,10.546875,0.2830679941875347,-1.5444838245501822,35.0762993776695,1.3333486110123174,-8.531031374702083,-10.345956906608018,1.3333486110123174,-8.531031374702083,-10.345956906608018,14.280712039209902,-20.05982321637993,64.40306167339844,32.750025171414016,-4.125222995386121,33.47644731720818,34.06723764198833,-4.280546053189006,23.68312003649028,37.83094548057765,-6.936841530651422,28.300318741823816,0.10471778280634324,7.199716215003191,22.081544398609037,1.895683434070017,0.16199664931520905,29.309291782482944,3.035235529627342,-0.13653959466983595,27.952930200031467,5.321624020780441,26.087768202706492,-23.885941561429554
4.5,2.25,bps_pbc,w/o KAS,0.20703125,1.171875,10.546875,0.20703125,1.171875,10.546875,0.2964356775905979,3.1050074515516344,28.98507169544755,1.4156526058031114,-2.8848999315979875,-15.558313289441115,1.4156526058031114,-2.8848999315979875,-15.558313289441115,9.84661843534559,17.218184542838465,48.373177141207115,32.21631523789838,-2.4283490067006004,32.37438829471044,38.822579936729745,-18.83675094355174,33.03110483514691,39.774162283204504,-12.429738011097365,31.803296991166157,0.11781329799459073,-4.405452393536987,30.742555813633277,1.9538048150836087,-2.899022151657795,31.41218433076194,3.0160687666192354,0.4957979304179046,27.495079527802798,7.097374860467394,1.4242994637157502,7.110105438774952
5.0,2.5,fcfs,DistServe,0.19140625,0.0,8.203125,0.19140625,0.0,8.203125,0.28247716729053884,0.0,19.214037315894554,1.4593101045404797,0.0,-18.390624751135157,1.4593101045404797,0.0,-18.390624751135157,13.15504388557747,0.0,53.55742758081775,33.81956032607704,0.0,30.175196885019425,35.151570335589355,0.0,25.679093646519753,37.6407358082477,0.0,22.195749983293535,0.11288836242033069,0.0,26.009591394286563,1.9095838194979087,0.0,31.51432862804454,3.030862942300739,0.0,30.468602862921472,7.212509520291357,0.0,21.076839155737222
5.0,2.5,phase,PhaseServe,0.2734375,8.203125,0.0,0.2734375,8.203125,0.0,0.33675243562262486,19.214037315894554,0.0,1.190933859259042,-18.390624751135157,0.0,1.190933859259042,-18.390624751135157,0.0,6.109540783334523,53.55742758081775,0.0,23.614441412035376,30.175196885019425,0.0,26.124965670891108,25.679093646519753,0.0,29.286092196376995,22.195749983293535,0.0,0.08352656062310133,26.009591394286563,0.0,1.307791299193373,31.51432862804454,0.0,2.10740134909167,30.468602862921472,0.0,5.6923404896073135,21.076839155737222,0.0
5.0,2.5,bps_kas,w/o PBC,0.21484375,2.34375,5.859375,0.21484375,2.34375,5.859375,0.2912289014121453,3.0982093900017613,15.631530383742694,1.3345212225216838,-8.551224419712389,-10.759466454293035,1.3345212225216838,-8.551224419712389,-10.759466454293035,12.621525880414993,4.055615547945073,51.59427757609888,36.56174968145788,-8.108293924999495,35.412168132611754,38.60677098222077,-9.829434684268389,32.3306119464842,42.699427063819016,-13.439405864278767,31.413383714480076,0.11734646697314648,-3.949126780860184,28.820557808344137,1.6886158644428684,11.571524266116787,22.552468756720014,2.8269461532697715,6.728010896994692,25.453077814936233,5.948276654395281,17.528335489046345,4.3026943711310395
